dataset;method;score
bpic2015_4_f2;state_laststate_rf;0.7214521452145214
bpic2015_4_f2;state_laststate_svm;0.5333333333333333
bpic2015_4_f2;state_laststate_xgboost;0.6739273927392739
bpic2015_5_f2;cluster_agg_catboost;0.6879953379953381
bpic2015_5_f2;cluster_agg_logit;0.5565268065268065
bpic2015_5_f2;cluster_agg_rf;0.6724358974358975
bpic2015_5_f2;cluster_agg_svm;0.5
bpic2015_5_f2;cluster_agg_xgboost;0.6776223776223776
bpic2015_5_f2;cluster_laststate_catboost;0.6948717948717948
bpic2015_5_f2;cluster_laststate_logit;0.6768065268065269
bpic2015_5_f2;cluster_laststate_rf;0.6962703962703963
bpic2015_5_f2;cluster_laststate_svm;0.5
bpic2015_5_f2;cluster_laststate_xgboost;0.6900932400932399
bpic2015_5_f2;prefix_agg_catboost;0.7075757575757576
bpic2015_5_f2;prefix_agg_logit;0.6369463869463869
bpic2015_5_f2;prefix_agg_rf;0.6893939393939394
bpic2015_5_f2;prefix_agg_svm;0.5
bpic2015_5_f2;prefix_agg_xgboost;0.6988344988344988
bpic2015_5_f2;prefix_index_catboost;0.7184149184149183
bpic2015_5_f2;prefix_index_logit;0.5806526806526806
bpic2015_5_f2;prefix_index_rf;0.6898018648018647
bpic2015_5_f2;prefix_index_svm;0.5
bpic2015_5_f2;prefix_index_xgboost;0.7057109557109557
bpic2015_5_f2;prefix_laststate_catboost;0.6856643356643356
bpic2015_5_f2;prefix_laststate_logit;0.5997668997668998
bpic2015_5_f2;prefix_laststate_rf;0.6944055944055945
bpic2015_5_f2;prefix_laststate_svm;0.5
bpic2015_5_f2;prefix_laststate_xgboost;0.6959207459207459
bpic2015_5_f2;single_agg_catboost;0.674009324009324
bpic2015_5_f2;single_agg_logit;0.6269230769230771
bpic2015_5_f2;single_agg_rf;0.6853146853146854
bpic2015_5_f2;single_agg_svm;0.5698717948717948
bpic2015_5_f2;single_agg_xgboost;0.6761072261072261
bpic2015_5_f2;single_laststate_catboost;0.7127039627039626
bpic2015_5_f2;single_laststate_logit;0.5635198135198135
bpic2015_5_f2;single_laststate_rf;0.6842657342657341
bpic2015_5_f2;single_laststate_svm;0.5720279720279721
bpic2015_5_f2;single_laststate_xgboost;0.6953379953379953
bpic2015_5_f2;state_agg_catboost;0.6925407925407925
bpic2015_5_f2;state_agg_logit;0.6527972027972029
bpic2015_5_f2;state_agg_rf;0.6746503496503496
bpic2015_5_f2;state_agg_svm;0.5745920745920745
bpic2015_5_f2;state_agg_xgboost;0.6434731934731935
bpic2015_5_f2;state_laststate_catboost;0.7005827505827507
bpic2015_5_f2;state_laststate_logit;0.6322843822843822
bpic2015_5_f2;state_laststate_rf;0.7092657342657344
bpic2015_5_f2;state_laststate_svm;0.4957459207459208
bpic2015_5_f2;state_laststate_xgboost;0.6799533799533801
bpic2017_accepted;cluster_agg_catboost;0.9636773643704257
bpic2017_accepted;cluster_agg_logit;0.8066468667164469
bpic2017_accepted;cluster_agg_rf;0.9656511473756506
bpic2017_accepted;cluster_agg_xgboost;0.9613797278809669
bpic2017_accepted;cluster_laststate_catboost;0.9654153061037157
bpic2017_accepted;cluster_laststate_logit;0.8157290956842389
bpic2017_accepted;cluster_laststate_rf;0.9684650938091146
bpic2017_accepted;cluster_laststate_svm;0.5219781655933751
bpic2017_accepted;cluster_laststate_xgboost;0.9636390624678365
bpic2017_accepted;prefix_agg_catboost;0.9619989030171654
bpic2017_accepted;prefix_agg_logit;0.810376749817399
bpic2017_accepted;prefix_agg_rf;0.9677780984936293
bpic2017_accepted;prefix_agg_svm;0.5
bpic2017_accepted;prefix_agg_xgboost;0.9618463202803557
bpic2017_accepted;prefix_index_catboost;0.9222441854235125
bpic2017_accepted;prefix_index_logit;0.6133583490235106
bpic2017_accepted;prefix_index_rf;0.9170879424767094
bpic2017_accepted;prefix_index_svm;0.5002656748140276
bpic2017_accepted;prefix_index_xgboost;0.9082649335823512
bpic2017_accepted;prefix_laststate_catboost;0.9630795891577913
bpic2017_accepted;prefix_laststate_logit;0.8109167941667326
bpic2017_accepted;prefix_laststate_rf;0.9682423727726893
bpic2017_accepted;prefix_laststate_xgboost;0.9656277727302319
bpic2017_accepted;single_agg_catboost;0.959353109950896
bpic2017_accepted;single_agg_logit;0.7969761857449421
bpic2017_accepted;single_agg_rf;0.9683690614644129
bpic2017_accepted;single_agg_xgboost;0.9631616961118817
bpic2017_accepted;single_laststate_catboost;0.9689244982975641
bpic2017_accepted;single_laststate_logit;0.8074021099129801
bpic2017_accepted;single_laststate_rf;0.9678555182140268
bpic2017_accepted;single_laststate_xgboost;0.9641530445705727
bpic2017_accepted;state_agg_catboost;0.9634275174219024
bpic2017_accepted;state_agg_logit;0.8185008511002029
bpic2017_accepted;state_agg_rf;0.9677504286427981
bpic2017_accepted;state_agg_svm;0.5684420337534536
bpic2017_accepted;state_agg_xgboost;0.9581862426662002
bpic2017_accepted;state_laststate_catboost;0.9641637378197427
bpic2017_accepted;state_laststate_logit;0.8155906942809206
bpic2017_accepted;state_laststate_rf;0.9683307576014843
bpic2017_accepted;state_laststate_svm;0.595924767378025
bpic2017_accepted;state_laststate_xgboost;0.9663559227064051
bpic2017_cancelled;cluster_agg_catboost;0.9916331180311345
bpic2017_cancelled;cluster_agg_logit;0.841323726038686
bpic2017_cancelled;cluster_agg_rf;0.9923684749704876
bpic2017_cancelled;cluster_agg_xgboost;0.9902229440041332
bpic2017_cancelled;cluster_laststate_catboost;0.992154065826246
bpic2017_cancelled;cluster_laststate_logit;0.8362723102938007
bpic2017_cancelled;cluster_laststate_rf;0.9915369033702591
bpic2017_cancelled;cluster_laststate_svm;0.5
bpic2017_cancelled;cluster_laststate_xgboost;0.9909106064305859
bpic2017_cancelled;prefix_agg_catboost;0.992266030859452
bpic2017_cancelled;prefix_agg_logit;0.8367476772014073
bpic2017_cancelled;prefix_agg_rf;0.9925834777356046
bpic2017_cancelled;prefix_agg_svm;0.5
bpic2017_cancelled;prefix_agg_xgboost;0.9889947208821679
bpic2017_cancelled;prefix_index_catboost;0.9877300968978852
bpic2017_cancelled;prefix_index_logit;0.7254625318689543
bpic2017_cancelled;prefix_index_rf;0.9860088684132412
bpic2017_cancelled;prefix_index_svm;0.9652428139828975
bpic2017_cancelled;prefix_index_xgboost;0.9827532539879396
bpic2017_cancelled;prefix_laststate_catboost;0.9924761499035523
bpic2017_cancelled;prefix_laststate_logit;0.8363882299910534
bpic2017_cancelled;prefix_laststate_rf;0.9930157390886291
bpic2017_cancelled;prefix_laststate_svm;0.8144558216110291
bpic2017_cancelled;prefix_laststate_xgboost;0.9924830182842889
bpic2017_cancelled;single_agg_catboost;0.991780547143158
bpic2017_cancelled;single_agg_logit;0.8300766241315286
bpic2017_cancelled;single_agg_rf;0.9918481393842514
bpic2017_cancelled;single_agg_svm;0.5
bpic2017_cancelled;single_agg_xgboost;0.9927045776997191
bpic2017_cancelled;single_laststate_catboost;0.9932335280247604
bpic2017_cancelled;single_laststate_logit;0.831108619490122
bpic2017_cancelled;single_laststate_rf;0.9923044600249797
bpic2017_cancelled;single_laststate_svm;0.9173833484148207
bpic2017_cancelled;single_laststate_xgboost;0.9923704699973966
bpic2017_cancelled;state_agg_catboost;0.9923166744078687
bpic2017_cancelled;state_agg_logit;0.8435629326217625
bpic2017_cancelled;state_agg_rf;0.9929925630846972
bpic2017_cancelled;state_agg_xgboost;0.989802632180666
bpic2017_cancelled;state_laststate_catboost;0.9907604554327866
bpic2017_cancelled;state_laststate_logit;0.842863529347428
bpic2017_cancelled;state_laststate_rf;0.9930092735716487
bpic2017_cancelled;state_laststate_xgboost;0.9919127872514029
bpic2017_refused;cluster_agg_catboost;0.9305695839734273
bpic2017_refused;cluster_agg_logit;0.8027533947418057
bpic2017_refused;cluster_agg_rf;0.9329892867191633
bpic2017_refused;cluster_agg_svm;0.5008393698305124
bpic2017_refused;cluster_agg_xgboost;0.9434290817480646
bpic2017_refused;cluster_laststate_catboost;0.9309478773977634
bpic2017_refused;cluster_laststate_logit;0.794599478531374
bpic2017_refused;cluster_laststate_rf;0.9337030584388867
bpic2017_refused;cluster_laststate_svm;0.5475216288131373
bpic2017_refused;cluster_laststate_xgboost;0.9248266320602069
bpic2017_refused;prefix_agg_catboost;0.9260059018866276
bpic2017_refused;prefix_agg_logit;0.8140849252325788
bpic2017_refused;prefix_agg_rf;0.935678495734304
bpic2017_refused;prefix_agg_svm;0.5
bpic2017_refused;prefix_agg_xgboost;0.9330016417732891
bpic2017_refused;prefix_index_catboost;0.8436093883011065
bpic2017_refused;prefix_index_logit;0.6959653679890285
bpic2017_refused;prefix_index_rf;0.8633599873561916
bpic2017_refused;prefix_index_svm;0.5
bpic2017_refused;prefix_index_xgboost;0.8513723952319725
bpic2017_refused;prefix_laststate_catboost;0.9223286268928005
bpic2017_refused;prefix_laststate_logit;0.8093551053686553
bpic2017_refused;prefix_laststate_rf;0.9371788649679949
bpic2017_refused;prefix_laststate_svm;0.5635456182390899
bpic2017_refused;prefix_laststate_xgboost;0.9279840361821354
bpic2017_refused;single_agg_catboost;0.9120954888848646
bpic2017_refused;single_agg_logit;0.8051545221843562
bpic2017_refused;single_agg_rf;0.9349032187742503
bpic2017_refused;single_agg_svm;0.5011811729884853
bpic2017_refused;single_agg_xgboost;0.9121427522199214
bpic2017_refused;single_laststate_catboost;0.9193268250493357
bpic2017_refused;single_laststate_logit;0.787704621888669
bpic2017_refused;single_laststate_rf;0.9393612328075154
bpic2017_refused;single_laststate_xgboost;0.9284863237173039
bpic2017_refused;state_agg_catboost;0.9182056988841939
bpic2017_refused;state_agg_logit;0.8111244745361634
bpic2017_refused;state_agg_rf;0.9376265166401971
bpic2017_refused;state_agg_svm;0.4964698884258935
bpic2017_refused;state_agg_xgboost;0.9253769166137195
bpic2017_refused;state_laststate_catboost;0.9127498589721995
bpic2017_refused;state_laststate_logit;0.810181539612039
bpic2017_refused;state_laststate_rf;0.9390617318263432
bpic2017_refused;state_laststate_xgboost;0.9212640393880965
production;cluster_agg_catboost;0.6696165681609586
production;cluster_agg_logit;0.6448726385941345
production;cluster_agg_rf;0.716986281344749
production;cluster_agg_svm;0.6076235988823402
production;cluster_agg_xgboost;0.714201762366098
production;cluster_laststate_catboost;0.6853025582122573
production;cluster_laststate_logit;0.640560269376019
production;cluster_laststate_rf;0.7098316728371457
production;cluster_laststate_svm;0.5769244380581412
production;cluster_laststate_xgboost;0.7413749455897525
production;prefix_agg_catboost;0.6561365728513798
production;prefix_agg_logit;0.6415445157806058
production;prefix_agg_rf;0.6713472285093599
production;prefix_agg_svm;0.5241036741036742
production;prefix_agg_xgboost;0.6941513414909585
production;prefix_index_catboost;0.7533333333333334
production;prefix_index_logit;0.5933333333333334
production;prefix_index_rf;0.7800000000000001
production;prefix_index_svm;0.5
production;prefix_index_xgboost;0.7266666666666667
production;prefix_laststate_catboost;0.7805791277515206
production;prefix_laststate_logit;0.6484214611722973
production;prefix_laststate_rf;0.7404709426638585
production;prefix_laststate_svm;0.4982517482517482
production;prefix_laststate_xgboost;0.738977705570895
production;single_agg_catboost;0.6654942036669006
production;single_agg_logit;0.6498976651986685
production;single_agg_rf;0.6929437849151288
production;single_agg_svm;0.4982517482517482
production;single_agg_xgboost;0.7138146207924255
production;single_laststate_catboost;0.7694783876754081
production;single_laststate_logit;0.6506973630909478
production;single_laststate_rf;0.6523740511540755
production;single_laststate_svm;0.5173378642404182
production;single_laststate_xgboost;0.7403822651960384
production;state_agg_catboost;0.696131846937563
production;state_agg_logit;0.5803180078510726
production;state_agg_rf;0.6973719816719208
production;state_agg_svm;0.6326045154298423
production;state_agg_xgboost;0.6892951991310156
production;state_laststate_catboost;0.7372013224323957
production;state_laststate_logit;0.5417216858004331
production;state_laststate_rf;0.7329730343640347
production;state_laststate_svm;0.5863157320591191
production;state_laststate_xgboost;0.6880343006711204
sepsis_cases_1;cluster_agg_catboost;0.46519499275256354
sepsis_cases_1;cluster_agg_logit;0.49745642015906144
sepsis_cases_1;cluster_agg_rf;0.4087132383108652
sepsis_cases_1;cluster_agg_svm;0.5080975884754001
sepsis_cases_1;cluster_agg_xgboost;0.4867822647495627
sepsis_cases_1;cluster_laststate_catboost;0.46494698889108327
sepsis_cases_1;cluster_laststate_logit;0.5313080808340855
sepsis_cases_1;cluster_laststate_rf;0.3869049759008341
sepsis_cases_1;cluster_laststate_svm;0.4394427358250446
sepsis_cases_1;cluster_laststate_xgboost;0.41638403054626233
sepsis_cases_1;prefix_agg_catboost;0.445432693836609
sepsis_cases_1;prefix_agg_logit;0.5625528040603465
sepsis_cases_1;prefix_agg_rf;0.4732367232148927
sepsis_cases_1;prefix_agg_svm;0.5
sepsis_cases_1;prefix_agg_xgboost;0.4728140137118568
sepsis_cases_1;prefix_index_catboost;0.513888888888889
sepsis_cases_1;prefix_index_logit;0.5828703703703704
sepsis_cases_1;prefix_index_rf;0.5101851851851852
sepsis_cases_1;prefix_index_svm;0.6085648148148148
sepsis_cases_1;prefix_index_xgboost;0.4662037037037037
sepsis_cases_1;prefix_laststate_catboost;0.4802671788828262
sepsis_cases_1;prefix_laststate_logit;0.536238247971591
sepsis_cases_1;prefix_laststate_rf;0.46550378330777464
sepsis_cases_1;prefix_laststate_svm;0.48065115062761504
sepsis_cases_1;prefix_laststate_xgboost;0.45509814202479726
sepsis_cases_1;single_agg_catboost;0.5241547305757405
sepsis_cases_1;single_agg_logit;0.4550434511426593
sepsis_cases_1;single_agg_rf;0.3914125448746151
sepsis_cases_1;single_agg_svm;0.5
sepsis_cases_1;single_agg_xgboost;0.42077707821620886
sepsis_cases_1;single_laststate_catboost;0.549409317454338
sepsis_cases_1;single_laststate_logit;0.4937330342003576
sepsis_cases_1;single_laststate_rf;0.48931147481370796
sepsis_cases_1;single_laststate_svm;0.4488681892671115
sepsis_cases_1;single_laststate_xgboost;0.4886701472851418
sepsis_cases_1;state_agg_catboost;0.45006214257670696
sepsis_cases_1;state_agg_logit;0.5092502469082355
sepsis_cases_1;state_agg_rf;0.4342149585875582
sepsis_cases_1;state_agg_svm;0.4982584169599764
sepsis_cases_1;state_agg_xgboost;0.46188414356198026
sepsis_cases_1;state_laststate_catboost;0.4769793037341455
sepsis_cases_1;state_laststate_logit;0.5234366195459055
sepsis_cases_1;state_laststate_rf;0.44512373974859776
sepsis_cases_1;state_laststate_svm;0.47901194245199574
sepsis_cases_1;state_laststate_xgboost;0.438103682924466
sepsis_cases_2;cluster_agg_catboost;0.5
sepsis_cases_2;cluster_agg_logit;0.5
sepsis_cases_2;cluster_agg_rf;0.5
sepsis_cases_2;cluster_agg_svm;0.5
sepsis_cases_2;cluster_agg_xgboost;0.5
sepsis_cases_2;cluster_laststate_catboost;0.5
sepsis_cases_2;cluster_laststate_logit;0.5
sepsis_cases_2;cluster_laststate_rf;0.5
sepsis_cases_2;cluster_laststate_svm;0.5
sepsis_cases_2;cluster_laststate_xgboost;0.5
sepsis_cases_2;prefix_agg_catboost;0.5
sepsis_cases_2;prefix_agg_logit;0.5
sepsis_cases_2;prefix_agg_rf;0.5
sepsis_cases_2;prefix_agg_svm;0.5
sepsis_cases_2;prefix_agg_xgboost;0.5
sepsis_cases_2;prefix_index_catboost;0.9956228956228956
sepsis_cases_2;prefix_index_logit;0.9521885521885524
sepsis_cases_2;prefix_index_rf;0.993939393939394
sepsis_cases_2;prefix_index_svm;0.5
sepsis_cases_2;prefix_index_xgboost;0.9915824915824916
sepsis_cases_2;prefix_laststate_catboost;0.5
sepsis_cases_2;prefix_laststate_logit;0.5
sepsis_cases_2;prefix_laststate_rf;0.5
sepsis_cases_2;prefix_laststate_svm;0.5
sepsis_cases_2;prefix_laststate_xgboost;0.5
sepsis_cases_2;single_agg_catboost;0.5
sepsis_cases_2;single_agg_logit;0.5
sepsis_cases_2;single_agg_rf;0.5
sepsis_cases_2;single_agg_svm;0.5
sepsis_cases_2;single_agg_xgboost;0.5
sepsis_cases_2;single_laststate_catboost;0.5
sepsis_cases_2;single_laststate_logit;0.5
sepsis_cases_2;single_laststate_rf;0.5
sepsis_cases_2;single_laststate_svm;0.5
sepsis_cases_2;single_laststate_xgboost;0.5
sepsis_cases_2;state_agg_catboost;0.33333333333333337
sepsis_cases_2;state_agg_logit;0.33333333333333337
sepsis_cases_2;state_agg_rf;0.33333333333333337
sepsis_cases_2;state_agg_svm;0.33333333333333337
sepsis_cases_2;state_agg_xgboost;0.33333333333333337
sepsis_cases_2;state_laststate_catboost;0.33333333333333337
sepsis_cases_2;state_laststate_logit;0.33333333333333337
sepsis_cases_2;state_laststate_rf;0.33333333333333337
sepsis_cases_2;state_laststate_svm;0.33333333333333337
sepsis_cases_2;state_laststate_xgboost;0.33333333333333337
sepsis_cases_4;cluster_agg_catboost;1.0
sepsis_cases_4;cluster_agg_logit;0.9359335839598998
sepsis_cases_4;cluster_agg_rf;0.9752506265664161
sepsis_cases_4;cluster_agg_svm;0.9678884711779449
sepsis_cases_4;cluster_agg_xgboost;0.9841791979949874
sepsis_cases_4;cluster_laststate_catboost;0.9971804511278196
sepsis_cases_4;cluster_laststate_logit;0.9699248120300751
sepsis_cases_4;cluster_laststate_rf;0.9588032581453637
sepsis_cases_4;cluster_laststate_svm;0.5153508771929824
sepsis_cases_4;cluster_laststate_xgboost;0.9859022556390978
sepsis_cases_4;prefix_agg_catboost;0.9993734335839599
sepsis_cases_4;prefix_agg_logit;0.9765037593984962
sepsis_cases_4;prefix_agg_rf;0.9963972431077696
sepsis_cases_4;prefix_agg_svm;0.5037593984962406
sepsis_cases_4;prefix_agg_xgboost;0.9862155388471178
sepsis_cases_4;prefix_index_catboost;1.0
sepsis_cases_4;prefix_index_logit;0.9774436090225564
sepsis_cases_4;prefix_index_rf;1.0
sepsis_cases_4;prefix_index_svm;0.5
sepsis_cases_4;prefix_index_xgboost;0.9959273182957392
sepsis_cases_4;prefix_laststate_catboost;1.0
sepsis_cases_4;prefix_laststate_logit;0.9771303258145364
sepsis_cases_4;prefix_laststate_rf;1.0
sepsis_cases_4;prefix_laststate_svm;0.9852756892230575
sepsis_cases_4;prefix_laststate_xgboost;0.987468671679198
sepsis_cases_4;single_agg_catboost;0.9990601503759398
sepsis_cases_4;single_agg_logit;0.975877192982456
sepsis_cases_4;single_agg_rf;1.0
sepsis_cases_4;single_agg_svm;0.5244360902255639
sepsis_cases_4;single_agg_xgboost;0.9855889724310776
sepsis_cases_4;single_laststate_catboost;1.0
sepsis_cases_4;single_laststate_logit;0.9768170426065164
sepsis_cases_4;single_laststate_rf;1.0
sepsis_cases_4;single_laststate_svm;0.8446115288220551
sepsis_cases_4;single_laststate_xgboost;0.9959273182957392
sepsis_cases_4;state_agg_catboost;0.9584899749373433
sepsis_cases_4;state_agg_logit;0.9343671679197992
sepsis_cases_4;state_agg_rf;0.9711779448621556
sepsis_cases_4;state_agg_svm;0.9859022556390976
sepsis_cases_4;state_agg_xgboost;0.9445488721804512
sepsis_cases_4;state_laststate_catboost;0.9584899749373433
sepsis_cases_4;state_laststate_logit;0.9356203007518797
sepsis_cases_4;state_laststate_rf;0.975877192982456
sepsis_cases_4;state_laststate_svm;0.5166040100250627
sepsis_cases_4;state_laststate_xgboost;0.9428258145363411
