dataset;method;cls;nr_events;metric;score
bpic2017_R;single_laststate;catboost;4;fscore;0.4140914709517923
bpic2017_R;single_laststate;catboost;5;auc;0.834631191127836
bpic2017_R;single_laststate;catboost;5;prec;0.41695303550973656
bpic2017_R;single_laststate;catboost;5;rec;0.4544319600499376
bpic2017_R;single_laststate;catboost;5;fscore;0.4348864994026285
bpic2017_R;single_laststate;catboost;6;auc;0.8790828775231253
bpic2017_R;single_laststate;catboost;6;prec;0.5172004744958482
bpic2017_R;single_laststate;catboost;6;rec;0.5443196004993758
bpic2017_R;single_laststate;catboost;6;fscore;0.5304136253041363
bpic2017_R;single_laststate;catboost;7;auc;0.8873714952260058
bpic2017_R;single_laststate;catboost;7;prec;0.5196759259259259
bpic2017_R;single_laststate;catboost;7;rec;0.5605493133583022
bpic2017_R;single_laststate;catboost;7;fscore;0.5393393393393394
bpic2017_R;single_laststate;catboost;8;auc;0.9024183561135958
bpic2017_R;single_laststate;catboost;8;prec;0.5571260306242638
bpic2017_R;single_laststate;catboost;8;rec;0.5905118601747815
bpic2017_R;single_laststate;catboost;8;fscore;0.5733333333333334
bpic2017_R;single_laststate;catboost;9;auc;0.9286116724761688
bpic2017_R;single_laststate;catboost;9;prec;0.6494597839135654
bpic2017_R;single_laststate;catboost;9;rec;0.6754057428214731
bpic2017_R;single_laststate;catboost;9;fscore;0.6621787025703794
bpic2017_R;single_laststate;catboost;10;auc;0.9472316845825244
bpic2017_R;single_laststate;catboost;10;prec;0.7035236938031592
bpic2017_R;single_laststate;catboost;10;rec;0.7228464419475655
bpic2017_R;single_laststate;catboost;10;fscore;0.7130541871921182
bpic2017_R;single_laststate;catboost;11;auc;0.9557575508113348
bpic2017_R;single_laststate;catboost;11;prec;0.75
bpic2017_R;single_laststate;catboost;11;rec;0.7443609022556391
bpic2017_R;single_laststate;catboost;11;fscore;0.7471698113207548
bpic2017_R;single_laststate;catboost;12;auc;0.959881909555784
bpic2017_R;single_laststate;catboost;12;prec;0.7750309023485785
bpic2017_R;single_laststate;catboost;12;rec;0.7857142857142857
bpic2017_R;single_laststate;catboost;12;fscore;0.7803360298693217
bpic2017_R;single_laststate;catboost;13;auc;0.9648761304392991
bpic2017_R;single_laststate;catboost;13;prec;0.8094027954256671
bpic2017_R;single_laststate;catboost;13;rec;0.7982456140350878
bpic2017_R;single_laststate;catboost;13;fscore;0.8037854889589905
bpic2017_R;single_laststate;catboost;14;auc;0.9705917739468212
bpic2017_R;single_laststate;catboost;14;prec;0.836340206185567
bpic2017_R;single_laststate;catboost;14;rec;0.8143036386449184
bpic2017_R;single_laststate;catboost;14;fscore;0.8251748251748252
bpic2017_R;single_laststate;catboost;15;auc;0.9730075534625964
bpic2017_R;single_laststate;catboost;15;prec;0.8620236530880421
bpic2017_R;single_laststate;catboost;15;rec;0.8230865746549558
bpic2017_R;single_laststate;catboost;15;fscore;0.8421052631578947
bpic2017_R;single_laststate;catboost;16;auc;0.9759093856721124
bpic2017_R;single_laststate;catboost;16;prec;0.8715596330275229
bpic2017_R;single_laststate;catboost;16;rec;0.8343789209535759
bpic2017_R;single_laststate;catboost;16;fscore;0.8525641025641024
bpic2017_R;single_laststate;catboost;17;auc;0.9768049666798512
bpic2017_R;single_laststate;catboost;17;prec;0.876984126984127
bpic2017_R;single_laststate;catboost;17;rec;0.8339622641509434
bpic2017_R;single_laststate;catboost;17;fscore;0.8549323017408124
bpic2017_R;single_laststate;catboost;18;auc;0.9778800695998564
bpic2017_R;single_laststate;catboost;18;prec;0.8932432432432432
bpic2017_R;single_laststate;catboost;18;rec;0.8324937027707808
bpic2017_R;single_laststate;catboost;18;fscore;0.8617992177314212
bpic2017_R;single_laststate;catboost;19;auc;0.982405724090096
bpic2017_R;single_laststate;catboost;19;prec;0.9105691056910568
bpic2017_R;single_laststate;catboost;19;rec;0.8463476070528967
bpic2017_R;single_laststate;catboost;19;fscore;0.8772845953002609
bpic2017_R;single_laststate;catboost;20;auc;0.9838085964668244
bpic2017_R;single_laststate;catboost;20;prec;0.9114093959731544
bpic2017_R;single_laststate;catboost;20;rec;0.8584070796460177
bpic2017_R;single_laststate;catboost;20;fscore;0.8841145833333334
bpic2017_R;single_laststate;catboost;-1;auc;0.9327362011126588
bpic2017_R;single_laststate;catboost;-1;fscore;0.9142341383190892
bpic2011_1;prefix_index;logit;1;auc;0.8435056265496853
bpic2011_1;prefix_index;logit;1;prec;0.6086956521739131
bpic2011_1;prefix_index;logit;1;rec;0.9158878504672896
bpic2011_1;prefix_index;logit;1;fscore;0.7313432835820897
bpic2011_1;prefix_index;logit;-1;auc;0.8435056265496853
bpic2011_1;prefix_index;logit;-1;fscore;0.6173833682839667
bpic2012_C;state_agg;svm;1;auc;0.9034855941253536
bpic2012_C;state_agg;svm;1;prec;0.8888888888888888
bpic2012_C;state_agg;svm;1;rec;0.145985401459854
bpic2012_C;state_agg;svm;1;fscore;0.2507836990595611
bpic2012_C;state_agg;svm;2;auc;0.90314430095452
bpic2012_C;state_agg;svm;2;prec;0.9642857142857144
bpic2012_C;state_agg;svm;2;rec;0.09854014598540146
bpic2012_C;state_agg;svm;2;fscore;0.17880794701986755
bpic2012_C;state_agg;svm;3;auc;0.8183632240094242
bpic2012_C;state_agg;svm;3;prec;0.9166666666666666
bpic2012_C;state_agg;svm;3;rec;0.040145985401459854
bpic2012_C;state_agg;svm;3;fscore;0.07692307692307691
bpic2012_C;state_agg;svm;4;auc;0.7874927062346555
bpic2012_C;state_agg;svm;4;prec;0.8
bpic2012_C;state_agg;svm;4;rec;0.0145985401459854
bpic2012_C;state_agg;svm;4;fscore;0.028673835125448032
bpic2012_C;state_agg;svm;5;auc;0.6921810835507701
bpic2012_C;state_agg;svm;5;prec;0.0
bpic2012_C;state_agg;svm;5;rec;0.0
bpic2012_C;state_agg;svm;5;fscore;0.0
bpic2012_C;state_agg;svm;6;auc;0.5616557122568286
bpic2012_C;state_agg;svm;6;prec;0.0
bpic2012_C;state_agg;svm;6;rec;0.0
bpic2012_C;state_agg;svm;6;fscore;0.0
bpic2012_C;state_agg;svm;7;auc;0.5415634530061323
bpic2012_C;state_agg;svm;7;prec;0.0
bpic2012_C;state_agg;svm;7;rec;0.0
bpic2012_C;state_agg;svm;7;fscore;0.0
bpic2012_C;state_agg;svm;8;auc;0.5111195516949059
bpic2012_C;state_agg;svm;8;prec;0.0
bpic2012_C;state_agg;svm;8;rec;0.0
bpic2012_C;state_agg;svm;8;fscore;0.0
bpic2012_C;state_agg;svm;9;auc;0.5184133170393368
bpic2012_C;state_agg;svm;9;prec;0.0
bpic2012_C;state_agg;svm;9;rec;0.0
bpic2012_C;state_agg;svm;9;fscore;0.0
bpic2012_C;state_agg;svm;10;auc;0.5190793891953188
bpic2012_C;state_agg;svm;10;prec;0.0
bpic2012_C;state_agg;svm;10;rec;0.0
bpic2012_C;state_agg;svm;10;fscore;0.0
bpic2012_C;state_agg;svm;11;auc;0.5540949675771487
bpic2012_C;state_agg;svm;11;prec;0.0
bpic2012_C;state_agg;svm;11;rec;0.0
bpic2012_C;state_agg;svm;11;fscore;0.0
bpic2012_C;state_agg;svm;12;auc;0.5374459160418801
bpic2012_C;state_agg;svm;12;prec;0.0
bpic2012_C;state_agg;svm;12;rec;0.0
bpic2012_C;state_agg;svm;12;fscore;0.0
bpic2012_C;state_agg;svm;13;auc;0.5258226816835662
bpic2012_C;state_agg;svm;13;prec;0.0
bpic2012_C;state_agg;svm;13;rec;0.0
bpic2012_C;state_agg;svm;13;fscore;0.0
bpic2012_C;state_agg;svm;14;auc;0.566929242219066
bpic2012_C;state_agg;svm;14;prec;1.0
bpic2012_C;state_agg;svm;14;rec;0.072992700729927
bpic2012_C;state_agg;svm;14;fscore;0.1360544217687075
bpic2012_C;state_agg;svm;15;auc;0.5662108751417467
bpic2012_C;state_agg;svm;15;prec;1.0
bpic2012_C;state_agg;svm;15;rec;0.0036496350364963507
bpic2012_C;state_agg;svm;15;fscore;0.007272727272727274
bpic2012_C;state_agg;svm;16;auc;0.6067587057282207
bpic2012_C;state_agg;svm;16;prec;1.0
bpic2012_C;state_agg;svm;16;rec;0.062043795620437964
bpic2012_C;state_agg;svm;16;fscore;0.11683848797250858
bpic2012_C;state_agg;svm;17;auc;0.6308965910983182
bpic2012_C;state_agg;svm;17;prec;1.0
bpic2012_C;state_agg;svm;17;rec;0.007874015748031496
bpic2012_C;state_agg;svm;17;fscore;0.015625
bpic2012_C;state_agg;svm;18;auc;0.6068059419891813
bpic2012_C;state_agg;svm;18;prec;1.0
bpic2012_C;state_agg;svm;18;rec;0.07509881422924901
bpic2012_C;state_agg;svm;18;fscore;0.13970588235294118
bpic2012_C;state_agg;svm;19;auc;0.6673728813559321
bpic2012_C;state_agg;svm;19;prec;1.0
bpic2012_C;state_agg;svm;19;rec;0.0211864406779661
bpic2012_C;state_agg;svm;19;fscore;0.041493775933609964
bpic2012_C;state_agg;svm;20;auc;0.6490554327165523
bpic2012_C;state_agg;svm;20;prec;1.0
bpic2012_C;state_agg;svm;20;rec;0.07264957264957267
bpic2012_C;state_agg;svm;20;fscore;0.1354581673306773
bpic2012_C;state_agg;svm;21;auc;0.6913454390995009
bpic2012_C;state_agg;svm;21;prec;1.0
bpic2012_C;state_agg;svm;21;rec;0.05116279069767442
bpic2012_C;state_agg;svm;21;fscore;0.09734513274336284
bpic2012_C;state_agg;svm;22;auc;0.6605416216295708
bpic2012_C;state_agg;svm;22;prec;1.0
bpic2012_C;state_agg;svm;22;rec;0.05314009661835749
bpic2012_C;state_agg;svm;22;fscore;0.10091743119266056
bpic2012_C;state_agg;svm;23;auc;0.6276547286909979
bpic2012_C;state_agg;svm;23;prec;1.0
bpic2012_C;state_agg;svm;23;rec;0.02590673575129533
bpic2012_C;state_agg;svm;23;fscore;0.0505050505050505
bpic2012_C;state_agg;svm;24;auc;0.687546738221968
bpic2012_C;state_agg;svm;24;prec;1.0
bpic2012_C;state_agg;svm;24;rec;0.08379888268156424
bpic2012_C;state_agg;svm;24;fscore;0.15463917525773194
bpic2012_C;state_agg;svm;25;auc;0.6861191654707163
bpic2012_C;state_agg;svm;25;prec;1.0
bpic2012_C;state_agg;svm;25;rec;0.06432748538011697
bpic2012_C;state_agg;svm;25;fscore;0.12087912087912088
bpic2012_C;state_agg;svm;26;auc;0.7043184351141062
bpic2012_C;state_agg;svm;26;prec;1.0
bpic2012_C;state_agg;svm;26;rec;0.049079754601227
bpic2012_C;state_agg;svm;26;fscore;0.09356725146198833
bpic2012_C;state_agg;svm;27;auc;0.6528237410071942
bpic2012_C;state_agg;svm;27;prec;1.0
bpic2012_C;state_agg;svm;27;rec;0.07333333333333332
bpic2012_C;state_agg;svm;27;fscore;0.13664596273291926
bpic2012_C;state_agg;svm;28;auc;0.7191416884773717
bpic2012_C;state_agg;svm;28;prec;1.0
bpic2012_C;state_agg;svm;28;rec;0.04316546762589928
bpic2012_C;state_agg;svm;28;fscore;0.08275862068965519
bpic2012_C;state_agg;svm;29;auc;0.6778506445974815
bpic2012_C;state_agg;svm;29;prec;1.0
bpic2012_C;state_agg;svm;29;rec;0.053435114503816786
bpic2012_C;state_agg;svm;29;fscore;0.10144927536231883
bpic2012_C;state_agg;svm;30;auc;0.707412985274431
bpic2012_C;state_agg;svm;30;prec;1.0
bpic2012_C;state_agg;svm;30;rec;0.08333333333333333
bpic2012_C;state_agg;svm;30;fscore;0.15384615384615385
bpic2012_C;state_agg;svm;31;auc;0.7045712689693697
bpic2012_C;state_agg;svm;31;prec;1.0
bpic2012_C;state_agg;svm;31;rec;0.052173913043478265
bpic2012_C;state_agg;svm;31;fscore;0.09917355371900828
bpic2012_C;state_agg;svm;32;auc;0.7044192250502931
bpic2012_C;state_agg;svm;32;prec;1.0
bpic2012_C;state_agg;svm;32;rec;0.07766990291262135
bpic2012_C;state_agg;svm;32;fscore;0.14414414414414414
bpic2012_C;state_agg;svm;33;auc;0.7068700333247886
bpic2012_C;state_agg;svm;33;prec;1.0
bpic2012_C;state_agg;svm;33;rec;0.0851063829787234
bpic2012_C;state_agg;svm;33;fscore;0.1568627450980392
bpic2012_C;state_agg;svm;34;auc;0.7127844635829579
bpic2012_C;state_agg;svm;34;prec;1.0
bpic2012_C;state_agg;svm;34;rec;0.10112359550561796
bpic2012_C;state_agg;svm;34;fscore;0.18367346938775508
bpic2012_C;state_agg;svm;35;auc;0.6907511645962733
bpic2012_C;state_agg;svm;35;prec;1.0
bpic2012_C;state_agg;svm;35;rec;0.011904761904761904
bpic2012_C;state_agg;svm;35;fscore;0.023529411764705882
bpic2012_C;state_agg;svm;36;auc;0.6881200244947949
bpic2012_C;state_agg;svm;36;prec;1.0
bpic2012_C;state_agg;svm;36;rec;0.07246376811594203
bpic2012_C;state_agg;svm;36;fscore;0.13513513513513511
bpic2012_C;state_agg;svm;37;auc;0.7194524366121202
bpic2012_C;state_agg;svm;37;prec;1.0
bpic2012_C;state_agg;svm;37;rec;0.1044776119402985
bpic2012_C;state_agg;svm;37;fscore;0.1891891891891892
bpic2012_C;state_agg;svm;38;auc;0.7152875515651541
bpic2012_C;state_agg;svm;38;prec;1.0
bpic2012_C;state_agg;svm;38;rec;0.061538461538461535
bpic2012_C;state_agg;svm;38;fscore;0.11594202898550725
bpic2012_C;state_agg;svm;39;auc;0.6911968177101349
bpic2012_C;state_agg;svm;39;prec;1.0
bpic2012_C;state_agg;svm;39;rec;0.11864406779661014
bpic2012_C;state_agg;svm;39;fscore;0.21212121212121213
bpic2012_C;state_agg;svm;40;auc;0.6898395721925135
bpic2012_C;state_agg;svm;40;prec;1.0
bpic2012_C;state_agg;svm;40;rec;0.05882352941176471
bpic2012_C;state_agg;svm;40;fscore;0.1111111111111111
bpic2012_C;state_agg;svm;-1;auc;0.6568890931794766
bpic2012_C;state_agg;svm;-1;fscore;0.5428546031369252
bpic2011_2;single_agg;svm;1;auc;0.5
bpic2011_2;single_agg;svm;1;prec;0.6242424242424243
bpic2011_2;single_agg;svm;1;rec;1.0
bpic2011_2;single_agg;svm;1;fscore;0.7686567164179104
bpic2011_2;single_agg;svm;-1;auc;0.5
bpic2011_2;single_agg;svm;-1;fscore;0.479828132066938
bpic2015_2;cluster_laststate;xgboost;1;auc;0.8474576271186441
bpic2015_2;cluster_laststate;xgboost;1;prec;0.6153846153846154
bpic2015_2;cluster_laststate;xgboost;1;rec;0.3636363636363637
bpic2015_2;cluster_laststate;xgboost;1;fscore;0.4571428571428572
bpic2015_2;cluster_laststate;xgboost;-1;auc;0.8474576271186441
bpic2015_2;cluster_laststate;xgboost;-1;fscore;0.8493294460641401
bpic2017_C;prefix_index;rf;1;auc;0.9860088684132412
bpic2017_C;prefix_index;rf;1;prec;0.9688149688149688
bpic2017_C;prefix_index;rf;1;rec;0.9436382045224436
bpic2017_C;prefix_index;rf;1;fscore;0.9560608651051462
bpic2017_C;prefix_index;rf;-1;auc;0.9860088684132412
bpic2017_C;prefix_index;rf;-1;fscore;0.959219943697633
bpic2015_2;state_agg;catboost;1;auc;0.8474576271186439
bpic2015_2;state_agg;catboost;1;prec;0.5555555555555556
bpic2015_2;state_agg;catboost;1;rec;0.2272727272727273
bpic2015_2;state_agg;catboost;1;fscore;0.3225806451612903
bpic2015_2;state_agg;catboost;-1;auc;0.8474576271186439
bpic2015_2;state_agg;catboost;-1;fscore;0.8224640497473766
bpic2015_4;single_agg;svm;1;auc;0.5
bpic2015_4;single_agg;svm;1;prec;0.0
bpic2015_4;single_agg;svm;1;rec;0.0
bpic2015_4;single_agg;svm;1;fscore;0.0
bpic2015_4;single_agg;svm;-1;auc;0.5
bpic2015_4;single_agg;svm;-1;fscore;0.0
bpic2012_D;prefix_agg;rf;1;auc;0.6588872811248502
bpic2012_D;prefix_agg;rf;1;prec;0.3541666666666667
bpic2012_D;prefix_agg;rf;1;rec;0.281767955801105
bpic2012_D;prefix_agg;rf;1;fscore;0.31384615384615383
bpic2012_D;prefix_agg;rf;2;auc;0.6779100529100529
bpic2012_D;prefix_agg;rf;2;prec;0.3613445378151261
bpic2012_D;prefix_agg;rf;2;rec;0.2375690607734807
bpic2012_D;prefix_agg;rf;2;fscore;0.2866666666666666
bpic2012_D;prefix_agg;rf;3;auc;0.675498406851998
bpic2012_D;prefix_agg;rf;3;prec;0.34234234234234234
bpic2012_D;prefix_agg;rf;3;rec;0.20994475138121546
bpic2012_D;prefix_agg;rf;3;fscore;0.26027397260273977
bpic2012_D;prefix_agg;rf;4;auc;0.6625339822853635
bpic2012_D;prefix_agg;rf;4;prec;0.3473684210526316
bpic2012_D;prefix_agg;rf;4;rec;0.18232044198895028
bpic2012_D;prefix_agg;rf;4;fscore;0.2391304347826087
bpic2012_D;prefix_agg;rf;5;auc;0.6612477710544009
bpic2012_D;prefix_agg;rf;5;prec;0.3012048192771085
bpic2012_D;prefix_agg;rf;5;rec;0.13812154696132595
bpic2012_D;prefix_agg;rf;5;fscore;0.1893939393939394
bpic2012_D;prefix_agg;rf;6;auc;0.6404272267531936
bpic2012_D;prefix_agg;rf;6;prec;0.35064935064935066
bpic2012_D;prefix_agg;rf;6;rec;0.14917127071823205
bpic2012_D;prefix_agg;rf;6;fscore;0.20930232558139536
bpic2012_D;prefix_agg;rf;7;auc;0.645118974538864
bpic2012_D;prefix_agg;rf;7;prec;0.3150684931506849
bpic2012_D;prefix_agg;rf;7;rec;0.1270718232044199
bpic2012_D;prefix_agg;rf;7;fscore;0.1811023622047244
bpic2012_D;prefix_agg;rf;8;auc;0.6398864333947207
bpic2012_D;prefix_agg;rf;8;prec;0.3272727272727273
bpic2012_D;prefix_agg;rf;8;rec;0.19889502762430936
bpic2012_D;prefix_agg;rf;8;fscore;0.2474226804123711
bpic2012_D;prefix_agg;rf;9;auc;0.6337915460843637
bpic2012_D;prefix_agg;rf;9;prec;0.3114754098360656
bpic2012_D;prefix_agg;rf;9;rec;0.20994475138121546
bpic2012_D;prefix_agg;rf;9;fscore;0.2508250825082508
bpic2012_D;prefix_agg;rf;10;auc;0.6196030284428075
bpic2012_D;prefix_agg;rf;10;prec;0.26666666666666666
bpic2012_D;prefix_agg;rf;10;rec;0.19889502762430936
bpic2012_D;prefix_agg;rf;10;fscore;0.22784810126582275
bpic2012_D;prefix_agg;rf;11;auc;0.6201730538747113
bpic2012_D;prefix_agg;rf;11;prec;0.2694610778443114
bpic2012_D;prefix_agg;rf;11;rec;0.24861878453038674
bpic2012_D;prefix_agg;rf;11;fscore;0.25862068965517243
bpic2012_D;prefix_agg;rf;12;auc;0.6259500423865065
bpic2012_D;prefix_agg;rf;12;prec;0.2929936305732484
bpic2012_D;prefix_agg;rf;12;rec;0.2541436464088398
bpic2012_D;prefix_agg;rf;12;fscore;0.2721893491124261
bpic2012_D;prefix_agg;rf;13;auc;0.6212765646467304
bpic2012_D;prefix_agg;rf;13;prec;0.2385786802030457
bpic2012_D;prefix_agg;rf;13;rec;0.2596685082872928
bpic2012_D;prefix_agg;rf;13;fscore;0.24867724867724866
bpic2012_D;prefix_agg;rf;14;auc;0.6274993422783477
bpic2012_D;prefix_agg;rf;14;prec;0.2222222222222222
bpic2012_D;prefix_agg;rf;14;rec;0.1878453038674033
bpic2012_D;prefix_agg;rf;14;fscore;0.2035928143712575
bpic2012_D;prefix_agg;rf;15;auc;0.668245198631939
bpic2012_D;prefix_agg;rf;15;prec;0.28125
bpic2012_D;prefix_agg;rf;15;rec;0.19889502762430936
bpic2012_D;prefix_agg;rf;15;fscore;0.2330097087378641
bpic2012_D;prefix_agg;rf;16;auc;0.6799636060685784
bpic2012_D;prefix_agg;rf;16;prec;0.2894736842105263
bpic2012_D;prefix_agg;rf;16;rec;0.18232044198895028
bpic2012_D;prefix_agg;rf;16;fscore;0.2237288135593221
bpic2012_D;prefix_agg;rf;17;auc;0.6616772342995169
bpic2012_D;prefix_agg;rf;17;prec;0.32061068702290074
bpic2012_D;prefix_agg;rf;17;rec;0.2333333333333333
bpic2012_D;prefix_agg;rf;17;fscore;0.2700964630225081
bpic2012_D;prefix_agg;rf;18;auc;0.674225245653817
bpic2012_D;prefix_agg;rf;18;prec;0.3404255319148936
bpic2012_D;prefix_agg;rf;18;rec;0.17777777777777778
bpic2012_D;prefix_agg;rf;18;fscore;0.23357664233576644
bpic2012_D;prefix_agg;rf;19;auc;0.6692745210936648
bpic2012_D;prefix_agg;rf;19;prec;0.34328358208955223
bpic2012_D;prefix_agg;rf;19;rec;0.12849162011173185
bpic2012_D;prefix_agg;rf;19;fscore;0.1869918699186992
bpic2012_D;prefix_agg;rf;20;auc;0.6803158453231797
bpic2012_D;prefix_agg;rf;20;prec;0.32142857142857145
bpic2012_D;prefix_agg;rf;20;rec;0.2011173184357542
bpic2012_D;prefix_agg;rf;20;fscore;0.2474226804123712
bpic2012_D;prefix_agg;rf;21;auc;0.6617954498872719
bpic2012_D;prefix_agg;rf;21;prec;0.3232323232323233
bpic2012_D;prefix_agg;rf;21;rec;0.18285714285714288
bpic2012_D;prefix_agg;rf;21;fscore;0.2335766423357664
bpic2012_D;prefix_agg;rf;22;auc;0.7012855069458843
bpic2012_D;prefix_agg;rf;22;prec;0.4925373134328358
bpic2012_D;prefix_agg;rf;22;rec;0.18857142857142856
bpic2012_D;prefix_agg;rf;22;fscore;0.2727272727272727
bpic2012_D;prefix_agg;rf;23;auc;0.7125131009341535
bpic2012_D;prefix_agg;rf;23;prec;0.625
bpic2012_D;prefix_agg;rf;23;rec;0.15151515151515152
bpic2012_D;prefix_agg;rf;23;fscore;0.24390243902439024
bpic2012_D;prefix_agg;rf;24;auc;0.7354612535693082
bpic2012_D;prefix_agg;rf;24;prec;0.6666666666666666
bpic2012_D;prefix_agg;rf;24;rec;0.15950920245398773
bpic2012_D;prefix_agg;rf;24;fscore;0.25742574257425743
bpic2012_D;prefix_agg;rf;25;auc;0.7136163349637376
bpic2012_D;prefix_agg;rf;25;prec;0.6060606060606061
bpic2012_D;prefix_agg;rf;25;rec;0.12987012987012986
bpic2012_D;prefix_agg;rf;25;fscore;0.213903743315508
bpic2012_D;prefix_agg;rf;26;auc;0.7478713813482919
bpic2012_D;prefix_agg;rf;26;prec;0.7941176470588235
bpic2012_D;prefix_agg;rf;26;rec;0.1812080536912752
bpic2012_D;prefix_agg;rf;26;fscore;0.29508196721311475
bpic2012_D;prefix_agg;rf;27;auc;0.7348681513868016
bpic2012_D;prefix_agg;rf;27;prec;0.8611111111111112
bpic2012_D;prefix_agg;rf;27;rec;0.2167832167832168
bpic2012_D;prefix_agg;rf;27;fscore;0.3463687150837989
bpic2012_D;prefix_agg;rf;28;auc;0.7574381148841638
bpic2012_D;prefix_agg;rf;28;prec;0.8571428571428571
bpic2012_D;prefix_agg;rf;28;rec;0.21739130434782608
bpic2012_D;prefix_agg;rf;28;fscore;0.3468208092485549
bpic2012_D;prefix_agg;rf;29;auc;0.742640273163529
bpic2012_D;prefix_agg;rf;29;prec;0.875
bpic2012_D;prefix_agg;rf;29;rec;0.2222222222222222
bpic2012_D;prefix_agg;rf;29;fscore;0.3544303797468354
bpic2012_D;prefix_agg;rf;30;auc;0.752375590698944
bpic2012_D;prefix_agg;rf;30;prec;0.935483870967742
bpic2012_D;prefix_agg;rf;30;rec;0.2478632478632479
bpic2012_D;prefix_agg;rf;30;fscore;0.3918918918918919
bpic2012_D;prefix_agg;rf;31;auc;0.7482761941448381
bpic2012_D;prefix_agg;rf;31;prec;0.96875
bpic2012_D;prefix_agg;rf;31;rec;0.2818181818181818
bpic2012_D;prefix_agg;rf;31;fscore;0.4366197183098592
bpic2012_D;prefix_agg;rf;32;auc;0.7449382215007216
bpic2012_D;prefix_agg;rf;32;prec;1.0
bpic2012_D;prefix_agg;rf;32;rec;0.2929292929292929
bpic2012_D;prefix_agg;rf;32;fscore;0.4531250000000001
bpic2012_D;prefix_agg;rf;33;auc;0.7048828546750162
bpic2012_D;prefix_agg;rf;33;prec;0.92
bpic2012_D;prefix_agg;rf;33;rec;0.26136363636363635
